"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"Ontario",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.75",118,"quantile"
"Ontario",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.9",134,"quantile"
"Ontario",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.975",153,"quantile"
"Ontario",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.025",54,"quantile"
"Ontario",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.1",76,"quantile"
"Ontario",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.25",93,"quantile"
"Ontario",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.5",108,"quantile"
"Ontario",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.75",123,"quantile"
"Ontario",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.9",140,"quantile"
"Ontario",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.975",161,"quantile"
"Ontario",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.025",47,"quantile"
"Ontario",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.1",71,"quantile"
"Ontario",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.25",90,"quantile"
"Ontario",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.5",108,"quantile"
"Ontario",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.75",126,"quantile"
"Ontario",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.9",145,"quantile"
"Ontario",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.975",169,"quantile"
"Toronto",0,2024-12-07,2024-12-07,"wk inc rsv hosp","0.025",23,"quantile"
"Toronto",0,2024-12-07,2024-12-07,"wk inc rsv hosp","0.1",28,"quantile"
"Toronto",0,2024-12-07,2024-12-07,"wk inc rsv hosp","0.25",30,"quantile"
"Toronto",0,2024-12-07,2024-12-07,"wk inc rsv hosp","0.5",32,"quantile"
"Toronto",0,2024-12-07,2024-12-07,"wk inc rsv hosp","0.75",34,"quantile"
"Toronto",0,2024-12-07,2024-12-07,"wk inc rsv hosp","0.9",36,"quantile"
"Toronto",0,2024-12-07,2024-12-07,"wk inc rsv hosp","0.975",41,"quantile"
"Toronto",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.025",20,"quantile"
"Toronto",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.1",25,"quantile"
"Toronto",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.25",29,"quantile"
"Toronto",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.5",32,"quantile"
"Toronto",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.75",35,"quantile"
"Toronto",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.9",39,"quantile"
"Toronto",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.975",44,"quantile"
"Toronto",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.025",18,"quantile"
"Toronto",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.1",23,"quantile"
"Toronto",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.25",28,"quantile"
"Toronto",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.5",32,"quantile"
"Toronto",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.75",36,"quantile"
"Toronto",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.9",41,"quantile"
"Toronto",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.975",46,"quantile"
"Toronto",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.025",16,"quantile"
"Toronto",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.1",22,"quantile"
"Toronto",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.25",27,"quantile"
"Toronto",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.5",32,"quantile"
"Toronto",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.75",37,"quantile"
"Toronto",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.9",42,"quantile"
"Toronto",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.975",48,"quantile"
"West",0,2024-12-07,2024-12-07,"wk inc rsv hosp","0.025",7,"quantile"
"West",0,2024-12-07,2024-12-07,"wk inc rsv hosp","0.1",15,"quantile"
"West",0,2024-12-07,2024-12-07,"wk inc rsv hosp","0.25",18,"quantile"
"West",0,2024-12-07,2024-12-07,"wk inc rsv hosp","0.5",21,"quantile"
"West",0,2024-12-07,2024-12-07,"wk inc rsv hosp","0.75",24,"quantile"
"West",0,2024-12-07,2024-12-07,"wk inc rsv hosp","0.9",27,"quantile"
"West",0,2024-12-07,2024-12-07,"wk inc rsv hosp","0.975",35,"quantile"
"West",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.025",1,"quantile"
"West",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.1",11,"quantile"
"West",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.25",17,"quantile"
"West",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.5",21,"quantile"
"West",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.75",25,"quantile"
"West",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.9",31,"quantile"
"West",1,2024-12-07,2024-12-14,"wk inc rsv hosp","0.975",41,"quantile"
"West",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.025",0,"quantile"
"West",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.1",8,"quantile"
"West",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.25",15,"quantile"
"West",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.5",21,"quantile"
"West",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.75",27,"quantile"
"West",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.9",34,"quantile"
"West",2,2024-12-07,2024-12-21,"wk inc rsv hosp","0.975",44,"quantile"
"West",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.025",0,"quantile"
"West",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.1",6,"quantile"
"West",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.25",14,"quantile"
"West",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.5",21,"quantile"
"West",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.75",28,"quantile"
"West",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.9",36,"quantile"
"West",3,2024-12-07,2024-12-28,"wk inc rsv hosp","0.975",47,"quantile"
"Central",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.025",0,"quantile"
"Central",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.1",0,"quantile"
"Central",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.25",3,"quantile"
"Central",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.5",5,"quantile"
"Central",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.75",7,"quantile"
"Central",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.9",11,"quantile"
"Central",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.975",27,"quantile"
"Central",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"Central",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"Central",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.25",2,"quantile"
"Central",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.5",5,"quantile"
"Central",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.75",9,"quantile"
"Central",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.9",17,"quantile"
"Central",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.975",34,"quantile"
"Central",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"Central",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"Central",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"Central",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.5",5,"quantile"
"Central",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.75",11,"quantile"
"Central",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.9",22,"quantile"
"Central",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.975",37,"quantile"
"Central",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"Central",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"Central",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.25",0,"quantile"
"Central",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.5",5,"quantile"
"Central",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.75",13,"quantile"
"Central",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.9",26,"quantile"
"Central",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.975",40,"quantile"
"East",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.025",0,"quantile"
"East",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.1",0,"quantile"
"East",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.25",4,"quantile"
"East",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.5",5,"quantile"
"East",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.75",6,"quantile"
"East",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.9",10,"quantile"
"East",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.975",24,"quantile"
"East",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"East",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"East",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.25",2,"quantile"
"East",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.5",5,"quantile"
"East",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.75",8,"quantile"
"East",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.9",15,"quantile"
"East",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.975",26,"quantile"
"East",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"East",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"East",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.25",1,"quantile"
"East",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.5",5,"quantile"
"East",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.75",10,"quantile"
"East",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.9",19,"quantile"
"East",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.975",28,"quantile"
"East",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"East",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"East",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.25",0,"quantile"
"East",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.5",5,"quantile"
"East",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.75",11,"quantile"
"East",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.9",22,"quantile"
"East",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.975",31,"quantile"
"North East",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.025",0,"quantile"
"North East",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.1",0,"quantile"
"North East",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.25",0,"quantile"
"North East",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.5",0,"quantile"
"North East",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.75",1,"quantile"
"North East",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.9",4,"quantile"
"North East",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.975",8,"quantile"
"North East",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"North East",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"North East",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.25",0,"quantile"
"North East",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.5",0,"quantile"
"North East",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.75",2,"quantile"
"North East",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.9",6,"quantile"
"North East",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.975",9,"quantile"
"North East",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"North East",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"North East",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"North East",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.5",0,"quantile"
"North East",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.75",3,"quantile"
"North East",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.9",7,"quantile"
"North East",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.975",12,"quantile"
"North East",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"North East",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"North East",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.25",0,"quantile"
"North East",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.5",0,"quantile"
"North East",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.75",4,"quantile"
"North East",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.9",8,"quantile"
"North East",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.975",14,"quantile"
"North West",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.025",0,"quantile"
"North West",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.1",0,"quantile"
"North West",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.25",0,"quantile"
"North West",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.5",0,"quantile"
"North West",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.75",0,"quantile"
"North West",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.9",1,"quantile"
"North West",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.975",3,"quantile"
"North West",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"North West",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"North West",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.25",0,"quantile"
"North West",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.5",0,"quantile"
"North West",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.75",1,"quantile"
"North West",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.9",2,"quantile"
"North West",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.975",5,"quantile"
"North West",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"North West",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"North West",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"North West",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.5",0,"quantile"
"North West",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.75",1,"quantile"
"North West",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.9",3,"quantile"
"North West",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.975",7,"quantile"
"North West",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"North West",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"North West",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.25",0,"quantile"
"North West",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.5",0,"quantile"
"North West",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.75",2,"quantile"
"North West",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.9",4,"quantile"
"North West",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.975",7,"quantile"
"Ontario",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.1",0,"quantile"
"Ontario",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.25",11,"quantile"
"Ontario",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.5",17,"quantile"
"Ontario",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.75",23,"quantile"
"Ontario",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.9",41,"quantile"
"Ontario",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.975",96,"quantile"
"Ontario",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"Ontario",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.25",6,"quantile"
"Ontario",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.5",17,"quantile"
"Ontario",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.75",31,"quantile"
"Ontario",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.9",71,"quantile"
"Ontario",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.975",117,"quantile"
"Ontario",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"Ontario",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"Ontario",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.5",17,"quantile"
"Ontario",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.75",38,"quantile"
"Ontario",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.9",86,"quantile"
"Ontario",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.975",131,"quantile"
"Ontario",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"Ontario",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.25",0,"quantile"
"Ontario",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.5",17,"quantile"
"Ontario",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.75",47,"quantile"
"Ontario",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.9",96,"quantile"
"Ontario",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.975",145,"quantile"
"Toronto",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.1",0,"quantile"
"Toronto",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.25",1,"quantile"
"Toronto",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.5",3,"quantile"
"Toronto",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.75",5,"quantile"
"Toronto",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.9",9,"quantile"
"Toronto",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.975",20,"quantile"
"Toronto",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"Toronto",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.25",0,"quantile"
"Toronto",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.5",3,"quantile"
"Toronto",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.75",7,"quantile"
"Toronto",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.9",14,"quantile"
"Toronto",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.975",26,"quantile"
"Toronto",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"Toronto",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"Toronto",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.5",3,"quantile"
"Toronto",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.75",9,"quantile"
"Toronto",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.9",18,"quantile"
"Toronto",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.975",29,"quantile"
"Toronto",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"Toronto",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.25",0,"quantile"
"Toronto",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.5",3,"quantile"
"Toronto",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.75",10,"quantile"
"Toronto",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.9",20,"quantile"
"Toronto",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.975",31,"quantile"
"West",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.025",0,"quantile"
"West",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.1",0,"quantile"
"West",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.25",3,"quantile"
"West",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.5",6,"quantile"
"West",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.75",9,"quantile"
"West",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.9",14,"quantile"
"West",0,2024-12-07,2024-12-07,"wk inc flu hosp","0.975",26,"quantile"
"West",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"West",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"West",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.25",1,"quantile"
"West",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.5",6,"quantile"
"West",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.75",11,"quantile"
"West",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.9",19,"quantile"
"West",1,2024-12-07,2024-12-14,"wk inc flu hosp","0.975",31,"quantile"
"West",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"West",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"West",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"West",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.5",6,"quantile"
"West",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.75",13,"quantile"
"West",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.9",23,"quantile"
"West",2,2024-12-07,2024-12-21,"wk inc flu hosp","0.975",35,"quantile"
"West",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"West",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"West",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.25",0,"quantile"
"West",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.5",6,"quantile"
"West",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.75",15,"quantile"
"West",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.9",26,"quantile"
"West",3,2024-12-07,2024-12-28,"wk inc flu hosp","0.975",39,"quantile"
