"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"Ontario",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.75",141,"quantile"
"Ontario",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.9",157,"quantile"
"Ontario",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.975",176,"quantile"
"Ontario",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.025",77,"quantile"
"Ontario",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.1",99,"quantile"
"Ontario",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.25",116,"quantile"
"Ontario",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.5",131,"quantile"
"Ontario",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.75",146,"quantile"
"Ontario",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.9",163,"quantile"
"Ontario",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.975",185,"quantile"
"Ontario",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.025",70,"quantile"
"Ontario",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.1",94,"quantile"
"Ontario",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.25",113,"quantile"
"Ontario",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.5",131,"quantile"
"Ontario",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.75",149,"quantile"
"Ontario",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.9",169,"quantile"
"Ontario",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.975",192,"quantile"
"Toronto",0,2024-12-14,2024-12-14,"wk inc rsv hosp","0.025",27,"quantile"
"Toronto",0,2024-12-14,2024-12-14,"wk inc rsv hosp","0.1",32,"quantile"
"Toronto",0,2024-12-14,2024-12-14,"wk inc rsv hosp","0.25",34,"quantile"
"Toronto",0,2024-12-14,2024-12-14,"wk inc rsv hosp","0.5",36,"quantile"
"Toronto",0,2024-12-14,2024-12-14,"wk inc rsv hosp","0.75",38,"quantile"
"Toronto",0,2024-12-14,2024-12-14,"wk inc rsv hosp","0.9",40,"quantile"
"Toronto",0,2024-12-14,2024-12-14,"wk inc rsv hosp","0.975",45,"quantile"
"Toronto",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.025",24,"quantile"
"Toronto",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.1",29,"quantile"
"Toronto",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.25",33,"quantile"
"Toronto",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.5",36,"quantile"
"Toronto",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.75",39,"quantile"
"Toronto",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.9",43,"quantile"
"Toronto",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.975",48,"quantile"
"Toronto",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.025",22,"quantile"
"Toronto",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.1",27,"quantile"
"Toronto",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.25",32,"quantile"
"Toronto",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.5",36,"quantile"
"Toronto",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.75",40,"quantile"
"Toronto",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.9",45,"quantile"
"Toronto",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.975",50,"quantile"
"Toronto",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.025",20,"quantile"
"Toronto",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.1",26,"quantile"
"Toronto",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.25",31,"quantile"
"Toronto",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.5",36,"quantile"
"Toronto",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.75",41,"quantile"
"Toronto",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.9",46,"quantile"
"Toronto",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.975",52,"quantile"
"West",0,2024-12-14,2024-12-14,"wk inc rsv hosp","0.025",12,"quantile"
"West",0,2024-12-14,2024-12-14,"wk inc rsv hosp","0.1",19,"quantile"
"West",0,2024-12-14,2024-12-14,"wk inc rsv hosp","0.25",22,"quantile"
"West",0,2024-12-14,2024-12-14,"wk inc rsv hosp","0.5",25,"quantile"
"West",0,2024-12-14,2024-12-14,"wk inc rsv hosp","0.75",28,"quantile"
"West",0,2024-12-14,2024-12-14,"wk inc rsv hosp","0.9",31,"quantile"
"West",0,2024-12-14,2024-12-14,"wk inc rsv hosp","0.975",38,"quantile"
"West",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.025",5,"quantile"
"West",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.1",15,"quantile"
"West",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.25",21,"quantile"
"West",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.5",25,"quantile"
"West",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.75",29,"quantile"
"West",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.9",35,"quantile"
"West",1,2024-12-14,2024-12-21,"wk inc rsv hosp","0.975",45,"quantile"
"West",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.025",2,"quantile"
"West",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.1",12,"quantile"
"West",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.25",19,"quantile"
"West",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.5",25,"quantile"
"West",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.75",31,"quantile"
"West",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.9",38,"quantile"
"West",2,2024-12-14,2024-12-28,"wk inc rsv hosp","0.975",48,"quantile"
"West",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.025",0,"quantile"
"West",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.1",10,"quantile"
"West",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.25",18,"quantile"
"West",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.5",25,"quantile"
"West",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.75",32,"quantile"
"West",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.9",40,"quantile"
"West",3,2024-12-14,2025-01-04,"wk inc rsv hosp","0.975",51,"quantile"
"Central",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"Central",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.1",3,"quantile"
"Central",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.25",7,"quantile"
"Central",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.5",9,"quantile"
"Central",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.75",11,"quantile"
"Central",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.9",15,"quantile"
"Central",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.975",31,"quantile"
"Central",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"Central",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"Central",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.25",5,"quantile"
"Central",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.5",9,"quantile"
"Central",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.75",13,"quantile"
"Central",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.9",21,"quantile"
"Central",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.975",38,"quantile"
"Central",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"Central",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"Central",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.25",4,"quantile"
"Central",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.5",9,"quantile"
"Central",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.75",15,"quantile"
"Central",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.9",26,"quantile"
"Central",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.975",41,"quantile"
"Central",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.025",0,"quantile"
"Central",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.1",0,"quantile"
"Central",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.25",2,"quantile"
"Central",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.5",9,"quantile"
"Central",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.75",17,"quantile"
"Central",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.9",30,"quantile"
"Central",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.975",44,"quantile"
"East",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"East",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.1",5,"quantile"
"East",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.25",9,"quantile"
"East",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.5",10,"quantile"
"East",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.75",11,"quantile"
"East",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.9",15,"quantile"
"East",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.975",29,"quantile"
"East",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"East",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.1",1,"quantile"
"East",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.25",7,"quantile"
"East",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.5",10,"quantile"
"East",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.75",13,"quantile"
"East",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.9",20,"quantile"
"East",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.975",31,"quantile"
"East",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"East",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"East",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.25",5,"quantile"
"East",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.5",10,"quantile"
"East",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.75",15,"quantile"
"East",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.9",24,"quantile"
"East",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.975",33,"quantile"
"East",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.025",0,"quantile"
"East",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.1",0,"quantile"
"East",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.25",4,"quantile"
"East",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.5",10,"quantile"
"East",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.75",16,"quantile"
"East",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.9",26,"quantile"
"East",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.975",36,"quantile"
"North East",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"North East",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"North East",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.25",0,"quantile"
"North East",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.5",0,"quantile"
"North East",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.75",1,"quantile"
"North East",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.9",4,"quantile"
"North East",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.975",8,"quantile"
"North East",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"North East",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"North East",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"North East",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.5",0,"quantile"
"North East",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.75",2,"quantile"
"North East",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.9",6,"quantile"
"North East",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.975",10,"quantile"
"North East",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"North East",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"North East",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.25",0,"quantile"
"North East",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.5",0,"quantile"
"North East",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.75",3,"quantile"
"North East",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.9",7,"quantile"
"North East",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.975",12,"quantile"
"North East",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.025",0,"quantile"
"North East",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.1",0,"quantile"
"North East",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.25",0,"quantile"
"North East",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.5",0,"quantile"
"North East",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.75",4,"quantile"
"North East",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.9",8,"quantile"
"North East",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.975",14,"quantile"
"North West",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"North West",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"North West",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.25",0,"quantile"
"North West",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.5",0,"quantile"
"North West",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.75",0,"quantile"
"North West",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.9",1,"quantile"
"North West",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.975",3,"quantile"
"North West",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"North West",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"North West",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"North West",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.5",0,"quantile"
"North West",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.75",1,"quantile"
"North West",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.9",2,"quantile"
"North West",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.975",5,"quantile"
"North West",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"North West",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"North West",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.25",0,"quantile"
"North West",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.5",0,"quantile"
"North West",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.75",1,"quantile"
"North West",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.9",3,"quantile"
"North West",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.975",7,"quantile"
"North West",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.025",0,"quantile"
"North West",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.1",0,"quantile"
"North West",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.25",0,"quantile"
"North West",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.5",0,"quantile"
"North West",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.75",2,"quantile"
"North West",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.9",4,"quantile"
"North West",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.975",7,"quantile"
"Ontario",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.1",6,"quantile"
"Ontario",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.25",24,"quantile"
"Ontario",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.5",30,"quantile"
"Ontario",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.75",36,"quantile"
"Ontario",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.9",54,"quantile"
"Ontario",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.975",109,"quantile"
"Ontario",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"Ontario",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.25",17,"quantile"
"Ontario",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.5",30,"quantile"
"Ontario",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.75",43,"quantile"
"Ontario",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.9",83,"quantile"
"Ontario",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.975",129,"quantile"
"Ontario",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"Ontario",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.25",10,"quantile"
"Ontario",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.5",30,"quantile"
"Ontario",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.75",51,"quantile"
"Ontario",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.9",100,"quantile"
"Ontario",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.975",143,"quantile"
"Ontario",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.1",0,"quantile"
"Ontario",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.25",4,"quantile"
"Ontario",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.5",30,"quantile"
"Ontario",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.75",59,"quantile"
"Ontario",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.9",109,"quantile"
"Ontario",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.975",157,"quantile"
"Toronto",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"Toronto",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.25",3,"quantile"
"Toronto",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.5",5,"quantile"
"Toronto",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.75",7,"quantile"
"Toronto",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.9",11,"quantile"
"Toronto",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.975",22,"quantile"
"Toronto",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"Toronto",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.25",2,"quantile"
"Toronto",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.5",5,"quantile"
"Toronto",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.75",9,"quantile"
"Toronto",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.9",15,"quantile"
"Toronto",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.975",27,"quantile"
"Toronto",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"Toronto",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.25",0,"quantile"
"Toronto",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.5",5,"quantile"
"Toronto",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.75",11,"quantile"
"Toronto",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.9",19,"quantile"
"Toronto",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.975",31,"quantile"
"Toronto",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.1",0,"quantile"
"Toronto",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.25",0,"quantile"
"Toronto",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.5",5,"quantile"
"Toronto",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.75",12,"quantile"
"Toronto",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.9",22,"quantile"
"Toronto",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.975",34,"quantile"
"West",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"West",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"West",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.25",2,"quantile"
"West",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.5",5,"quantile"
"West",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.75",8,"quantile"
"West",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.9",13,"quantile"
"West",0,2024-12-14,2024-12-14,"wk inc flu hosp","0.975",24,"quantile"
"West",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"West",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"West",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.25",1,"quantile"
"West",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.5",5,"quantile"
"West",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.75",10,"quantile"
"West",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.9",18,"quantile"
"West",1,2024-12-14,2024-12-21,"wk inc flu hosp","0.975",30,"quantile"
"West",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"West",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"West",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.25",0,"quantile"
"West",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.5",5,"quantile"
"West",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.75",12,"quantile"
"West",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.9",22,"quantile"
"West",2,2024-12-14,2024-12-28,"wk inc flu hosp","0.975",34,"quantile"
"West",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.025",0,"quantile"
"West",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.1",0,"quantile"
"West",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.25",0,"quantile"
"West",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.5",5,"quantile"
"West",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.75",14,"quantile"
"West",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.9",24,"quantile"
"West",3,2024-12-14,2025-01-04,"wk inc flu hosp","0.975",38,"quantile"
